group,id,kind,sourcePage,layout,outsideCatalog,referenceComplete,algorithm,status,source,exact,legacyTolerancePass,total,seconds,peakRssMiB,automaticCounts,differences,riskSummary,manualCorrection,humanReviewTime
spot100,P043,pattern,https://www.sxgrocery.com/pattern/1631,,"P16,R1",True,pixel-glyph-0.12.0-dev,partial,legend,False,False,704,0.536,140.18,"{""A6"": 27, ""F10"": 72, ""F17"": 16, ""F4"": 76, ""G10"": 14, ""H19"": 166, ""H7"": 333}","{""P16"": [282, null], ""R1"": [73, null]}",图例字段未可靠读清，未计入，未记为零；图例与本体计数待核对,not-performed,not-measured
spot100,P044,pattern,https://www.sxgrocery.com/pattern/864,,"P12,R22",True,pixel-glyph-0.12.0-dev,partial,legend,False,False,376,0.353,115.99,"{""F11"": 16, ""F7"": 8, ""F8"": 16, ""G13"": 28, ""G7"": 62, ""H15"": 33, ""H7"": 79, ""M15"": 17, ""M4"": 117}","{""P12"": [27, null], ""R22"": [94, null]}",同一文字有不同读法，请核对原图；图例字段未可靠读清，未计入，未记为零；图例与本体计数待核对,not-performed,not-measured
spot100,P045,pattern,https://www.sxgrocery.com/pattern/718,,ZG3,True,pixel-glyph-0.12.0-dev,partial,legend,False,False,1339,1.319,159.46,"{""A23"": 156, ""C20"": 175, ""C29"": 89, ""D10"": 165, ""D7"": 5, ""E19"": 4, ""H13"": 183, ""H6"": 26, ""H7"": 468, ""M12"": 2, ""M6"": 12, ""M9"": 54}","{""ZG3"": [59, null]}",图例字段未可靠读清，未计入，未记为零；图例与本体计数待核对,not-performed,not-measured
spot100,P046,pattern,https://www.sxgrocery.com/pattern/1599,,R25,True,pixel-glyph-0.12.0-dev,partial,legend,False,False,1868,0.64,146.6,"{""A23"": 68, ""B22"": 5, ""B25"": 72, ""C18"": 17, ""C20"": 35, ""E1"": 13, ""E21"": 18, ""F20"": 112, ""G16"": 21, ""G17"": 209, ""G18"": 34, ""H11"": 20, ""H22"": 205, ""H6"": 123, ""H7"": 636, ""M14"": 11, ""M15"": 57, ""M3"": 50, ""M9"": 162}","{""R25"": [2, null]}",同一文字有不同读法，请核对原图；图例字段未可靠读清，未计入，未记为零；图例与本体计数待核对,not-performed,not-measured
spot100,P047,pattern,https://www.sxgrocery.com/pattern/610,,"P16,R23",True,pixel-glyph-0.12.0-dev,partial,legend,False,False,290,0.314,101.71,"{""A23"": 2, ""G1"": 49, ""G18"": 107, ""H7"": 132}","{""P16"": [22, null], ""R23"": [4, null]}",图例字段未可靠读清，未计入，未记为零；同一文字有不同读法，请核对原图；图例与本体计数待核对,not-performed,not-measured
spot100,P048,pattern,https://www.bitbead.app/en/library/01768195-659f-48b9-9e04-089be2bb1024,,,True,pixel-glyph-0.12.0-dev,partial,grid,True,True,224,0.441,76.57,"{""F5"": 55, ""F7"": 37, ""F8"": 42, ""H14"": 40, ""H17"": 3, ""H22"": 25, ""H5"": 14, ""H7"": 8}",{},逐格候选已读取；外围是否截断尚未证明，未读清格不计为零；第 1 行有 18 格未读清或色号不在 MARD 221 内，未计入，请放大核对；第 2 行有 11 格未读清或色号不在 MARD 221 内，未计入，请放大核对；第 3 行有 3 格未读清或色号不在 MARD 221 内，未计入，请放大核对；第 4 行有 3 格未读清或色号不在 MARD 221 内，未计入，请放大核对；第 5 行有 3 格未读清或色号不在 MARD 221 内，未计入，请放大核对；第 6 行有 3 格未读清或色号不在 MARD 221 内，未计入，请放大核对；第 7 行有 3 格未读清或色号不在 MARD 221 内，未计入，请放大核对；第 8 行有 3 格未读清或色号不在 MARD 221 内，未计入，请放大核对；第 9 行有 3 格未读清或色号不在 MARD 221 内，未计入，请放大核对；第 10 行有 3 格未读清或色号不在 MARD 221 内，未计入，请放大核对；第 11 行有 3 格未读清或色号不在 MARD 221 内，未计入，请放大核对；第 12 行有 3 格未读清或色号不在 MARD 221 内，未计入，请放大核对；第 13 行有 3 格未读清或色号不在 MARD 221 内，未计入，请放大核对；第 14 行有 3 格未读清或色号不在 MARD 221 内，未计入，请放大核对；第 15 行有 3 格未读清或色号不在 MARD 221 内，未计入，请放大核对；第 16 行有 3 格未读清或色号不在 MARD 221 内，未计入，请放大核对；第 17 行有 11 格未读清或色号不在 MARD 221 内，未计入，请放大核对；第 18 行有 18 格未读清或色号不在 MARD 221 内，未计入，请放大核对,not-performed,not-measured
spot100,P049,pattern,https://www.sxgrocery.com/pattern/1015,,"Q4,R13",True,pixel-glyph-0.12.0-dev,partial,legend,False,False,562,0.473,131.96,"{""E19"": 111, ""E2"": 56, ""E4"": 64, ""H3"": 25, ""H7"": 306}","{""Q4"": [74, null], ""R13"": [16, null]}",图例字段未可靠读清，未计入，未记为零；图例与本体计数待核对,not-performed,not-measured
spot100,P050,pattern,https://www.sxgrocery.com/pattern/594,,,True,pixel-glyph-0.12.0-dev,partial,legend,True,True,145,0.214,100.73,"{""F25"": 12, ""H11"": 6, ""H22"": 1, ""H7"": 126}",{},同一文字有不同读法，请核对原图；图例与本体计数待核对,not-performed,not-measured
spot100,P051,pattern,https://www.sxgrocery.com/pattern/1267,,"P16,P5,R1,R22,R5",True,pixel-glyph-0.12.0-dev,partial,legend,False,False,829,0.59,134.95,"{""A10"": 69, ""A13"": 36, ""A14"": 101, ""A17"": 16, ""A2"": 14, ""A22"": 13, ""A26"": 41, ""A6"": 10, ""A8"": 22, ""B11"": 39, ""B15"": 36, ""B16"": 67, ""B17"": 52, ""B27"": 29, ""B32"": 57, ""B8"": 67, ""B9"": 10, ""F11"": 7, ""F3"": 15, ""F4"": 32, ""F6"": 25, ""G11"": 45, ""G5"": 15, ""G7"": 11}","{""P16"": [25, null], ""P5"": [27, null], ""R1"": [63, null], ""R22"": [1, null], ""R5"": [19, null]}",图例字段未可靠读清，未计入，未记为零；图例与本体计数待核对,not-performed,not-measured
spot100,P052,pattern,https://www.sxgrocery.com/pattern/1767,,,True,pixel-glyph-0.12.0-dev,partial,legend,True,True,2704,0.535,148.36,"{""E1"": 18, ""F17"": 40, ""F20"": 55, ""F9"": 13, ""H8"": 2390, ""M12"": 188}",{},图例与本体计数待核对,not-performed,not-measured
spot100,P053,pattern,https://www.sxgrocery.com/pattern/549,,,True,pixel-glyph-0.12.0-dev,partial,legend,True,True,552,0.484,136.71,"{""C18"": 6, ""C20"": 4, ""C29"": 12, ""E1"": 15, ""G1"": 6, ""G18"": 57, ""H4"": 21, ""H6"": 287, ""H7"": 143, ""M15"": 1}",{},同一文字有不同读法，请核对原图；图例与本体计数待核对,not-performed,not-measured
spot100,P054,pattern,https://www.sxgrocery.com/pattern/1263,,"R1,R22,R5",True,pixel-glyph-0.12.0-dev,partial,legend,False,False,1193,0.674,144.46,"{""A16"": 69, ""A2"": 71, ""B11"": 30, ""B13"": 94, ""B15"": 67, ""B17"": 70, ""B25"": 16, ""B27"": 44, ""B29"": 114, ""B32"": 77, ""B8"": 63, ""B9"": 13, ""E15"": 76, ""E19"": 68, ""E2"": 22, ""E4"": 22, ""F2"": 2, ""F21"": 55, ""F24"": 48, ""F3"": 13, ""F9"": 23, ""G12"": 7, ""G15"": 69, ""G7"": 21, ""G9"": 12, ""M2"": 27}","{""R1"": [24, null], ""R22"": [17, null], ""R5"": [21, null]}",图例字段未可靠读清，未计入，未记为零；图例与本体计数待核对,not-performed,not-measured
spot100,P055,pattern,https://www.sxgrocery.com/pattern/1639,,"P16,P2,P9,R1",True,pixel-glyph-0.12.0-dev,partial,legend,False,False,1173,0.94,181.45,"{""A8"": 2, ""B26"": 1, ""F10"": 1, ""F3"": 114, ""F4"": 43, ""F6"": 631, ""F8"": 23, ""G10"": 8, ""G20"": 9, ""G4"": 1, ""G5"": 2, ""H11"": 2, ""H20"": 62, ""H3"": 1, ""H7"": 270, ""M8"": 3}","{""P16"": [7, null], ""P2"": [5, null], ""P9"": [2, null], ""R1"": [1667, null]}",图例字段未可靠读清，未计入，未记为零；图例与本体计数待核对,not-performed,not-measured
spot100,P056,pattern,https://www.sxgrocery.com/pattern/1527,,"P16,R1",True,pixel-glyph-0.12.0-dev,partial,legend,False,False,1269,0.388,128.37,"{""C1"": 573, ""G18"": 84, ""G6"": 6, ""H10"": 161, ""H16"": 445}","{""P16"": [29, null], ""R1"": [383, null]}",图例字段未可靠读清，未计入，未记为零；同一文字有不同读法，请核对原图；图例与本体计数待核对,not-performed,not-measured
spot100,P057,pattern,https://www.bitbead.app/en/library/125a57d0-1abc-43c7-bc05-f7c7d330d910,,,True,pixel-glyph-0.12.0-dev,partial,grid,True,True,2304,0.624,119.08,"{""A14"": 19, ""A20"": 421, ""A8"": 21, ""F10"": 2, ""F13"": 11, ""G10"": 126, ""G5"": 40, ""G7"": 8, ""H2"": 1656}",{},逐格候选已读取；外围是否截断尚未证明，未读清格不计为零；第 1 行有 54 格未读清或色号不在 MARD 221 内，未计入，请放大核对；第 2 行有 54 格未读清或色号不在 MARD 221 内，未计入，请放大核对；第 3 行有 54 格未读清或色号不在 MARD 221 内，未计入，请放大核对；第 4 行有 6 格未读清或色号不在 MARD 221 内，未计入，请放大核对；第 5 行有 6 格未读清或色号不在 MARD 221 内，未计入，请放大核对；第 6 行有 6 格未读清或色号不在 MARD 221 内，未计入，请放大核对；第 7 行有 6 格未读清或色号不在 MARD 221 内，未计入，请放大核对；第 8 行有 6 格未读清或色号不在 MARD 221 内，未计入，请放大核对；第 9 行有 6 格未读清或色号不在 MARD 221 内，未计入，请放大核对；第 10 行有 6 格未读清或色号不在 MARD 221 内，未计入，请放大核对；第 11 行有 6 格未读清或色号不在 MARD 221 内，未计入，请放大核对；第 12 行有 6 格未读清或色号不在 MARD 221 内，未计入，请放大核对；第 13 行有 6 格未读清或色号不在 MARD 221 内，未计入，请放大核对；第 14 行有 6 格未读清或色号不在 MARD 221 内，未计入，请放大核对；第 15 行有 6 格未读清或色号不在 MARD 221 内，未计入，请放大核对；第 16 行有 6 格未读清或色号不在 MARD 221 内，未计入，请放大核对；第 17 行有 6 格未读清或色号不在 MARD 221 内，未计入，请放大核对；第 18 行有 6 格未读清或色号不在 MARD 221 内，未计入，请放大核对；第 19 行有 6 格未读清或色号不在 MARD 221 内，未计入，请放大核对；第 20 行有 6 格未读清或色号不在 MARD 221 内，未计入，请放大核对；第 21 行有 6 格未读清或色号不在 MARD 221 内，未计入，请放大核对；第 22 行有 6 格未读清或色号不在 MARD 221 内，未计入，请放大核对；第 23 行有 6 格未读清或色号不在 MARD 221 内，未计入，请放大核对；第 24 行有 6 格未读清或色号不在 MARD 221 内，未计入，,not-performed,not-measured
spot100,P058,pattern,https://www.sxgrocery.com/pattern/945,,"P18,R1,R22,R8",True,pixel-glyph-0.12.0-dev,partial,legend,False,False,1541,0.742,159.34,"{""A10"": 62, ""A12"": 21, ""A14"": 87, ""A23"": 71, ""A9"": 4, ""B17"": 6, ""B29"": 2, ""C13"": 43, ""C20"": 110, ""C29"": 197, ""C6"": 23, ""C7"": 28, ""C8"": 7, ""F11"": 125, ""F13"": 63, ""F18"": 15, ""F22"": 36, ""F3"": 60, ""F4"": 57, ""F6"": 225, ""H15"": 101, ""H7"": 198}","{""P18"": [16, null], ""R1"": [100, null], ""R22"": [113, null], ""R8"": [28, null]}",图例字段未可靠读清，未计入，未记为零；图例与本体计数待核对,not-performed,not-measured
spot100,P059,pattern,https://www.sxgrocery.com/pattern/1149,,"R14,R7",True,pixel-glyph-0.12.0-dev,partial,legend,False,False,689,0.361,117.96,"{""B10"": 33, ""B19"": 104, ""B7"": 4, ""C1"": 64, ""C12"": 93, ""C18"": 82, ""H7"": 309}","{""R14"": [135, null], ""R7"": [224, null]}",图例字段未可靠读清，未计入，未记为零；同一文字有不同读法，请核对原图；图例与本体计数待核对,not-performed,not-measured
spot100,P060,pattern,https://www.sxgrocery.com/pattern/1275,,"P5,R16",True,pixel-glyph-0.12.0-dev,partial,legend,False,False,1698,0.616,144.51,"{""A12"": 1, ""A18"": 47, ""A23"": 263, ""A6"": 246, ""A9"": 9, ""B21"": 183, ""C15"": 51, ""C22"": 34, ""F11"": 5, ""F19"": 320, ""G12"": 9, ""G16"": 183, ""G6"": 19, ""G7"": 2, ""G9"": 26, ""H3"": 2, ""H4"": 7, ""H6"": 24, ""H7"": 241, ""M2"": 26}","{""P5"": [25, null], ""R16"": [13, null]}",同一文字有不同读法，请核对原图；图例字段未可靠读清，未计入，未记为零；图例与本体计数待核对,not-performed,not-measured
spot100,P061,pattern,https://www.sxgrocery.com/pattern/936,,"P16,P5,R7",True,pixel-glyph-0.12.0-dev,partial,legend,False,False,594,0.437,115.59,"{""A1"": 89, ""A17"": 8, ""A20"": 33, ""B11"": 26, ""B32"": 44, ""C20"": 91, ""C22"": 58, ""C26"": 14, ""C29"": 20, ""G11"": 17, ""G12"": 22, ""G9"": 31, ""H14"": 29, ""H15"": 30, ""H18"": 82}","{""P16"": [70, null], ""P5"": [43, null], ""R7"": [18, null]}",图例字段未可靠读清，未计入，未记为零；图例与本体计数待核对,not-performed,not-measured
spot100,P062,pattern,https://www.sxgrocery.com/pattern/852,,"P9,R1,R24",True,pixel-glyph-0.12.0-dev,partial,legend,False,False,2818,0.586,149.95,"{""C1"": 1605, ""C12"": 6, ""C6"": 18, ""E1"": 144, ""F20"": 3, ""F6"": 329, ""F8"": 395, ""G10"": 166, ""H7"": 152}","{""P9"": [38, null], ""R1"": [168, null], ""R24"": [1, null]}",图例字段未可靠读清，未计入，未记为零；图例与本体计数待核对,not-performed,not-measured
spot100,P063,pattern,https://www.sxgrocery.com/pattern/558,,R22,True,pixel-glyph-0.12.0-dev,partial,legend,False,False,681,0.557,133.61,"{""E1"": 18, ""E18"": 31, ""E4"": 13, ""E7"": 4, ""F10"": 5, ""F11"": 62, ""F13"": 48, ""F19"": 1, ""G1"": 19, ""G18"": 192, ""H7"": 285, ""M12"": 3}","{""R22"": [61, null]}",同一文字有不同读法，请核对原图；图例字段未可靠读清，未计入，未记为零；图例与本体计数待核对,not-performed,not-measured
spot100,P064,pattern,https://www.sxgrocery.com/pattern/818,,,True,pixel-glyph-0.12.0-dev,partial,legend,True,True,1514,0.553,148.88,"{""E1"": 16, ""E11"": 85, ""E21"": 7, ""F7"": 80, ""F8"": 49, ""F9"": 18, ""H22"": 656, ""H3"": 304, ""H7"": 299}",{},图例与本体计数待核对,not-performed,not-measured
spot100,P065,pattern,https://www.sxgrocery.com/pattern/650,,,True,pixel-glyph-0.12.0-dev,partial,legend,True,True,103,0.224,101.85,"{""A16"": 6, ""F6"": 4, ""H16"": 3, ""H6"": 1, ""H7"": 89}",{},同一文字有不同读法，请核对原图；图例与本体计数待核对,not-performed,not-measured
spot100,P066,pattern,https://www.sxgrocery.com/pattern/1027,,,True,pixel-glyph-0.12.0-dev,partial,legend,True,True,205,0.26,111.79,"{""E15"": 22, ""F19"": 16, ""H6"": 167}",{},图例与本体计数待核对,not-performed,not-measured
spot100,P067,pattern,https://www.bitbead.app/en/library/f68bfebf-1f22-4032-9997-3f72a7fa636b,,,True,pixel-glyph-0.12.0-dev,partial,grid,True,True,2766,1.322,149.75,"{""A11"": 177, ""A23"": 69, ""E11"": 60, ""E16"": 119, ""G11"": 185, ""G16"": 211, ""H11"": 75, ""H12"": 43, ""H13"": 413, ""H17"": 76, ""H19"": 109, ""H2"": 60, ""H4"": 284, ""H5"": 130, ""H9"": 210, ""M15"": 94, ""M4"": 154, ""M6"": 106, ""M7"": 136, ""M9"": 55}",{},逐格候选已读取；外围是否截断尚未证明，未读清格不计为零；第 1 行有 64 格未读清或色号不在 MARD 221 内，未计入，请放大核对；第 2 行有 64 格未读清或色号不在 MARD 221 内，未计入，请放大核对；第 3 行有 64 格未读清或色号不在 MARD 221 内，未计入，请放大核对；第 4 行有 59 格未读清或色号不在 MARD 221 内，未计入，请放大核对；第 5 行有 53 格未读清或色号不在 MARD 221 内，未计入，请放大核对；第 6 行有 52 格未读清或色号不在 MARD 221 内，未计入，请放大核对；第 7 行有 49 格未读清或色号不在 MARD 221 内，未计入，请放大核对；第 8 行有 38 格未读清或色号不在 MARD 221 内，未计入，请放大核对；第 9 行有 24 格未读清或色号不在 MARD 221 内，未计入，请放大核对；第 10 行有 15 格未读清或色号不在 MARD 221 内，未计入，请放大核对；第 11 行有 13 格未读清或色号不在 MARD 221 内，未计入，请放大核对；第 12 行有 13 格未读清或色号不在 MARD 221 内，未计入，请放大核对；第 13 行有 13 格未读清或色号不在 MARD 221 内，未计入，请放大核对；第 14 行有 13 格未读清或色号不在 MARD 221 内，未计入，请放大核对；第 15 行有 13 格未读清或色号不在 MARD 221 内，未计入，请放大核对；第 16 行有 14 格未读清或色号不在 MARD 221 内，未计入，请放大核对；第 17 行有 14 格未读清或色号不在 MARD 221 内，未计入，请放大核对；第 18 行有 15 格未读清或色号不在 MARD 221 内，未计入，请放大核对；第 19 行有 16 格未读清或色号不在 MARD 221 内，未计入，请放大核对；第 20 行有 13 格未读清或色号不在 MARD 221 内，未计入，请放大核对；第 21 行有 9 格未读清或色号不在 MARD 221 内，未计入，请放大核对；第 22 行有 8 格未读清或色号不在 MARD 221 内，未计入，请放大核对；第 23 行有 8 格未读清或色号不在 MARD 221 内，未计入，请放大核对；第 24 行有 10 格未读清或色号,not-performed,not-measured
spot100,P068,pattern,https://www.sxgrocery.com/pattern/1007,,,True,pixel-glyph-0.12.0-dev,partial,legend,True,True,217,0.271,106.16,"{""A19"": 44, ""B19"": 12, ""E15"": 24, ""G10"": 3, ""H7"": 134}",{},同一文字有不同读法，请核对原图；图例与本体计数待核对,not-performed,not-measured
spot100,P069,pattern,https://www.sxgrocery.com/pattern/1471,,"P2,P23,R13,R20,R22,R25,ZG2",True,pixel-glyph-0.12.0-dev,partial,legend,False,False,3905,1.103,164.67,"{""A1"": 39, ""A11"": 2, ""A14"": 18, ""A2"": 11, ""A23"": 1, ""A25"": 4, ""A26"": 13, ""B15"": 125, ""B21"": 1, ""B22"": 126, ""B25"": 80, ""B26"": 30, ""B9"": 136, ""C12"": 12, ""C18"": 84, ""C20"": 18, ""D10"": 23, ""E23"": 1, ""F10"": 28, ""F11"": 6, ""F20"": 2, ""F25"": 6, ""F6"": 27, ""F7"": 4, ""G10"": 10, ""G11"": 21, ""G12"": 120, ""G14"": 20, ""G15"": 21, ""G17"": 10, ""G3"": 2, ""G4"": 30, ""G8"": 3, ""G9"": 6, ""H10"": 2, ""H13"": 790, ""H14"": 2, ""H16"": 1, ""H20"": 53, ""H23"": 16, ""H3"": 16, ""H4"": 445, ""H5"": 2, ""H6"": 45, ""H7"": 488, ""M1"": 14, ""M12"": 279, ""M14"": 5, ""M15"": 410, ""M2"": 75, ""M3"": 10, ""M5"": 144, ""M6"": 11, ""M7"": 4, ""M9"": 53}","{""P2"": [8, null], ""P23"": [1, null], ""R13"": [38, null], ""R20"": [4, null], ""R22"": [2, null], ""R25"": [1, null], ""ZG2"": [1, null]}",图例字段未可靠读清，未计入，未记为零；图例与本体计数待核对,not-performed,not-measured
